
0	3.03E-9
0.78049		3.03E-9
0.8	0
0.81951		-2.02E-9
0.85854		56.357776e+3
0.89756		105.44672e+3
0.93659		148.07117e+3
0.97561		186.33462e+3
1.0146		221.98334e+3
1.0537		256.2884e+3
1.0927		290.1186e+3
1.1317		323.80137e+3
1.1707		356.96998e+3
1.2098		389.05183e+3
1.2488		419.90194e+3
1.2878		449.94799e+3
1.3268		480.01459e+3
1.3659		510.86312e+3
1.5		510.86312e+3
