  7.583990E-01  2.240450E-01  6.340159E-02  7.138526E-03  3.734150E-03  1.356342E-01  4.310077E-02  4.674467E-02  2.665896E-02  1.480293E-02  1.069629E-02  1.481510E-04  1.640516E-04  1.820237E-04  2.023557E-04  2.253692E-04  2.514176E-04  2.808794E-04  3.141466E-04  3.516026E-04  3.935822E-04  4.403116E-04  4.918205E-04  5.478120E-04  6.073305E-04  6.670372E-04  7.194583E-04  7.560899E-04  7.725788E-04  7.693048E-04  7.500549E-04  7.209219E-04  6.872763E-04  6.526707E-04  6.194779E-04  5.888537E-04  5.611256E-04  5.362140E-04  5.136289E-04  4.926288E-04  4.727990E-04  4.540796E-04  4.364605E-04  4.198934E-04  4.042801E-04  3.895138E-04  3.754937E-04  3.621410E-04  3.493894E-04  3.371723E-04  3.254376E-04  3.141444E-04  3.032481E-04  2.927121E-04  2.825145E-04  2.726416E-04  2.630848E-04  2.538030E-04  2.447367E-04  2.358610E-04  2.271666E-04  2.186587E-04  2.103946E-04  2.024406E-04  1.947382E-04  1.871031E-04  1.794398E-04  1.717736E-04  1.641404E-04  1.565736E-04  1.491039E-04  1.417592E-04  1.345643E-04  1.275408E-04  1.207071E-04  1.140790E-04  1.076666E-04  1.014644E-04  9.546079E-05  8.965897E-05
  8.406492E-05  7.869561E-05  7.355672E-05  6.864880E-05  6.399021E-05  5.957911E-05  5.542528E-05  5.155895E-05  4.803828E-05  4.498912E-05  4.247515E-05  4.049190E-05  3.911800E-05  3.843285E-05  3.846004E-05  3.930206E-05  4.109420E-05  4.380887E-05  4.717488E-05  5.095179E-05  5.512254E-05  5.973687E-05  6.485179E-05  7.053244E-05  7.685357E-05  8.390129E-05  9.177445E-05  1.005867E-04  1.104688E-04  1.215711E-04  1.340660E-04  5.037220E-04  4.827501E-04  4.633497E-04  4.453041E-04  4.284280E-04  4.125727E-04  3.976071E-04  3.834279E-04  3.699391E-04  3.570669E-04  3.447400E-04  3.329057E-04  3.215103E-04  3.105150E-04  2.998784E-04  2.895728E-04  2.795680E-04  2.698384E-04  2.603639E-04  2.511278E-04  2.421330E-04  2.333885E-04  2.248808E-04  2.165935E-04  2.085084E-04  2.006150E-04  1.929006E-04  1.852959E-04  1.776905E-04  1.700465E-04  1.624037E-04  1.548011E-04  1.472755E-04  1.398601E-04  1.325849E-04  1.254761E-04  1.185560E-04  1.118427E-04  1.053455E-04  9.905981E-05  9.299115E-05  8.713726E-05  8.150479E-05  7.609292E-05  7.090667E-05  6.594682E-05  6.121733E-05  5.672052E-05  5.246004E-05
  4.843920E-05  4.467507E-05  4.125131E-05  3.826995E-05  3.577747E-05  3.380317E-05  3.239050E-05  3.158579E-05  3.145957E-05  3.209266E-05  3.359886E-05  3.603019E-05  3.915219E-05  4.270848E-05  4.669027E-05  5.116006E-05  5.619101E-05  6.186896E-05  6.829524E-05  7.558907E-05  8.389142E-05  9.336936E-05  1.042207E-04  1.166803E-04  1.310267E-04  1.475900E-04  1.667607E-04  1.889982E-04  2.148393E-04  2.449043E-04  2.798958E-04  3.205862E-04  3.677837E-04  4.222502E-04  4.845553E-04  5.548150E-04  6.322812E-04  7.136929E-04  7.893682E-04  8.443486E-04  8.689517E-04  8.626067E-04  8.327026E-04  7.896739E-04  7.419985E-04  6.954906E-04  6.528911E-04  6.150259E-04  5.817239E-04  5.524951E-04  5.267196E-04  1.213153E-04  1.215412E-04
  2.240450E-01  7.583991E-01  2.719081E-01  1.614774E-02  7.138527E-03  5.954742E-02  3.539826E-02  4.911186E-02  3.363168E-02  2.154670E-02  1.736389E-02  3.674309E-04  4.112451E-04  4.598510E-04  5.131673E-04  5.707284E-04  6.315149E-04  6.937900E-04  7.550169E-04  8.119516E-04  8.609666E-04  8.985608E-04  9.218859E-04  9.291318E-04  9.189339E-04  8.888446E-04  8.398857E-04  7.802451E-04  7.195589E-04  6.640973E-04  6.168010E-04  5.781361E-04  5.473823E-04  5.236419E-04  5.055600E-04  4.919115E-04  4.820521E-04  4.751099E-04  4.697143E-04  4.641269E-04  4.574112E-04  4.497299E-04  4.415448E-04  4.332939E-04  4.251366E-04  4.170795E-04  4.090729E-04  4.011083E-04  3.931999E-04  3.853111E-04  3.774294E-04  3.695755E-04  3.617248E-04  3.538595E-04  3.460172E-04  3.382590E-04  3.306562E-04  3.231526E-04  3.155981E-04  3.079462E-04  3.002032E-04  2.924159E-04  2.847820E-04  2.775085E-04  2.704748E-04  2.632579E-04  2.556158E-04  2.475741E-04  2.391908E-04  2.305251E-04  2.216371E-04  2.125882E-04  2.034380E-04  1.942432E-04  1.850582E-04  1.759337E-04  1.669265E-04  1.581240E-04  1.496078E-04  1.414030E-04
  1.334961E-04  1.259119E-04  1.186530E-04  1.117060E-04  1.051058E-04  9.884495E-05  9.293968E-05  8.745008E-05  8.248919E-05  7.829953E-05  7.501152E-05  7.263439E-05  7.133796E-05  7.130430E-05  7.262146E-05  7.552445E-05  8.030843E-05  8.697383E-05  9.509472E-05  1.043079E-04  1.146472E-04  1.262710E-04  1.393617E-04  1.541270E-04  1.708038E-04  1.896607E-04  2.109992E-04  2.351535E-04  2.624878E-04  2.933879E-04  3.282457E-04  4.257943E-04  4.209502E-04  4.158817E-04  4.106250E-04  4.051833E-04  3.995832E-04  3.938230E-04  3.879251E-04  3.818850E-04  3.757206E-04  3.694262E-04  3.630180E-04  3.564929E-04  3.498626E-04  3.431237E-04  3.362891E-04  3.293625E-04  3.223399E-04  3.152322E-04  3.080476E-04  3.008504E-04  2.937199E-04  2.866695E-04  2.796881E-04  2.727620E-04  2.658858E-04  2.590514E-04  2.521271E-04  2.448752E-04  2.371857E-04  2.291137E-04  2.207217E-04  2.120756E-04  2.032410E-04  1.942829E-04  1.852640E-04  1.762434E-04  1.672956E-04  1.585473E-04  1.500620E-04  1.418535E-04  1.339122E-04  1.262430E-04  1.188435E-04  1.117179E-04  1.048685E-04  9.830060E-05  9.202037E-05  8.603517E-05
  8.035456E-05  7.501300E-05  7.017169E-05  6.602843E-05  6.268294E-05  6.020892E-05  5.871519E-05  5.832480E-05  5.921546E-05  6.159405E-05  6.573481E-05  7.180399E-05  7.945392E-05  8.830010E-05  9.841295E-05  1.100074E-04  1.233384E-04  1.387080E-04  1.564749E-04  1.770614E-04  2.009630E-04  2.287569E-04  2.611030E-04  2.987409E-04  3.424664E-04  3.930785E-04  4.512710E-04  5.174362E-04  5.913345E-04  6.716113E-04  7.552241E-04  8.370790E-04  9.103725E-04  9.678497E-04  1.003443E-03  1.013396E-03  9.966738E-04  9.524269E-04  8.829618E-04  8.001794E-04  7.190458E-04  6.485867E-04  5.914922E-04  5.471520E-04  5.136986E-04  4.888134E-04  4.702723E-04  4.561046E-04  4.452900E-04  4.371241E-04  4.308595E-04  1.909890E-04  1.916319E-04
  6.340159E-02  2.719081E-01  1.973831E+00  2.719081E-01  6.340159E-02  4.107219E-02  4.287742E-02  8.739609E-02  8.457509E-02  7.826480E-02  8.814982E-02  1.597542E-03  1.581761E-03  1.551778E-03  1.507786E-03  1.450319E-03  1.380453E-03  1.299964E-03  1.211378E-03  1.117812E-03  1.022620E-03  9.289224E-04  8.392306E-04  7.552744E-04  6.782511E-04  6.101005E-04  5.534814E-04  5.094554E-04  4.768963E-04  4.543049E-04  4.404670E-04  4.336582E-04  4.325229E-04  4.364351E-04  4.443951E-04  4.555654E-04  4.697834E-04  4.865410E-04  5.046698E-04  5.223624E-04  5.383234E-04  5.524326E-04  5.650944E-04  5.768873E-04  5.880815E-04  5.987231E-04  6.087528E-04  6.181745E-04  6.270417E-04  6.353022E-04  6.429415E-04  6.500226E-04  6.565052E-04  6.623532E-04  6.676699E-04  6.726435E-04  6.775172E-04  6.822195E-04  6.863728E-04  6.898278E-04  6.925755E-04  6.947279E-04  6.968896E-04  6.997676E-04  7.031472E-04  7.058451E-04  7.069992E-04  7.064340E-04  7.040709E-04  6.998442E-04  6.937077E-04  6.856440E-04  6.756578E-04  6.637746E-04  6.500504E-04  6.345682E-04  6.175574E-04  5.997926E-04  5.822154E-04  5.651637E-04
  5.485473E-04  5.325447E-04  5.172249E-04  5.025218E-04  4.887052E-04  4.758070E-04  4.639921E-04  4.537257E-04  4.458216E-04  4.419330E-04  4.432183E-04  4.502405E-04  4.645443E-04  4.878449E-04  5.213224E-04  5.665749E-04  6.246645E-04  6.943693E-04  7.729026E-04  8.582074E-04  9.489406E-04  1.043199E-03  1.138319E-03  1.231091E-03  1.318172E-03  1.396550E-03  1.463858E-03  1.518477E-03  1.559467E-03  1.586385E-03  1.599084E-03  4.482933E-04  4.640195E-04  4.790875E-04  4.935153E-04  5.072826E-04  5.204061E-04  5.328649E-04  5.446780E-04  5.558237E-04  5.663194E-04  5.761434E-04  5.853118E-04  5.938099E-04  6.016475E-04  6.088084E-04  6.153065E-04  6.211432E-04  6.262940E-04  6.307749E-04  6.345921E-04  6.379156E-04  6.409850E-04  6.438898E-04  6.466407E-04  6.492453E-04  6.517230E-04  6.540941E-04  6.560152E-04  6.567303E-04  6.556995E-04  6.528294E-04  6.480582E-04  6.413548E-04  6.327114E-04  6.221503E-04  6.097214E-04  5.955029E-04  5.797762E-04  5.634559E-04  5.471689E-04  5.310635E-04  5.151390E-04  4.994407E-04  4.840067E-04  4.688803E-04  4.541275E-04  4.398078E-04  4.260133E-04  4.128337E-04
  4.003984E-04  3.889817E-04  3.796540E-04  3.738339E-04  3.725181E-04  3.766782E-04  3.876680E-04  4.071018E-04  4.370558E-04  4.797701E-04  5.374238E-04  6.107565E-04  6.977851E-04  7.965622E-04  9.061418E-04  1.024396E-03  1.147232E-03  1.268792E-03  1.382561E-03  1.482846E-03  1.565740E-03  1.629193E-03  1.672538E-03  1.695888E-03  1.699551E-03  1.683592E-03  1.647760E-03  1.591804E-03  1.516028E-03  1.421894E-03  1.312586E-03  1.193191E-03  1.070078E-03  9.495226E-04  8.363499E-04  7.333946E-04  6.417520E-04  5.625071E-04  4.978215E-04  4.487765E-04  4.135378E-04  3.899836E-04  3.759259E-04  3.693702E-04  3.689873E-04  3.733711E-04  3.812780E-04  3.914868E-04  4.035896E-04  4.173706E-04  4.324270E-04  6.957568E-04  6.991178E-04
  7.138526E-03  1.614774E-02  2.719081E-01  7.583991E-01  2.240449E-01  7.852024E-03  1.171613E-02  3.308531E-02  4.448745E-02  6.456663E-02  1.206112E-01  3.203450E-04  2.863767E-04  2.562817E-04  2.296679E-04  2.061532E-04  1.853791E-04  1.670186E-04  1.507773E-04  1.363935E-04  1.236370E-04  1.123058E-04  1.022230E-04  9.323478E-05  8.530862E-05  7.879853E-05  7.412553E-05  7.128367E-05  6.998114E-05  7.000643E-05  7.126300E-05  7.356290E-05  7.676707E-05  8.085334E-05  8.571414E-05  9.124701E-05  9.745146E-05  1.042602E-04  1.115087E-04  1.189509E-04  1.263837E-04  1.337508E-04  1.410816E-04  1.484546E-04  1.559098E-04  1.634508E-04  1.710621E-04  1.787392E-04  1.864887E-04  1.942971E-04  2.021573E-04  2.100793E-04  2.180528E-04  2.260668E-04  2.341421E-04  2.423230E-04  2.506728E-04  2.591936E-04  2.678125E-04  2.764978E-04  2.852488E-04  2.940930E-04  3.031807E-04  3.127014E-04  3.226614E-04  3.328630E-04  3.431240E-04  3.533608E-04  3.634929E-04  3.734264E-04  3.830540E-04  3.922579E-04  4.009080E-04  4.088606E-04  4.159655E-04  4.220665E-04  4.270986E-04  4.314641E-04  4.358639E-04  4.406402E-04
